station_name,station_lat,station_long,census_tract,average_ridership,percent_minority,percent_employed,total_pop,income_per_cap,percent_poverty,percent_transit,percent_walk,total_num_jobs,average_pop,average_num_jobs,mean_commute,bus_dist,rail_dist,professional,service,office,construction,production,bus_lat,bus_long,rail_lat,rail_long
32047,39.084379,-77.146866,24031700901,3.313131313,0.518,0.609097918,3891,52533,0.137,0.306,0.062,30904,1297,10301.33333,34.4,0.023789332,0.042284208,69.7,9.3,15.9,1.4,3.8,39.084308,-77.146606,39.084215,-77.146424
31908,38.828437,-77.086031,51510200900,2.98989899,0.141,0.533320072,5027,84821,0.03,0.112,0.017,1325,5027,1325,28.1,0.026710548,3.22311137,77.2,5.6,16.1,1.1,0,38.828677,-77.086044,38.814009,-77.053763
31088,38.833077,-77.059821,51510201204,14.06060606,0.595,0.672112988,3611,45620,0.072,0.22,0.034,735,3611,735,34.9,0.005915437,2.184248509,43.1,27.8,15,10,4.2,38.83303,-77.059853,38.814009,-77.053763
31813,38.84627,-76.98185,11001007304,1.818181818,0.965,0.294251565,3514,17347,0.406,0.53,0.005,1544,1757,772,33.1,0.054397303,0.557136826,29,33.2,21.9,4.3,11.7,38.846214,-76.982474,38.845334,-76.98817
31806,38.844711,-76.987823,11001007304,2.636363636,0.965,0.294251565,3514,17347,0.406,0.53,0.005,1544,1757,772,33.1,0.022267718,0.075511815,29,33.2,21.9,4.3,11.7,38.844898,-76.987915,38.845334,-76.98817
31063,38.852248,-77.105022,51013102801,6.04040404,0.68,0.626485773,8329,37657,0.21,0.193,0.007,163,8329,163,29.2,0.183196881,3.368367633,45.6,16.3,23.2,7.8,7.1,38.853672,-77.103958,38.882071,-77.111845
31705,38.894,-76.947974,11001009603,2.282828283,0.997,0.393828799,3014,30651,0.166,0.476,0.072,696,3014,696,34.4,0.089385681,0.476395416,33.8,23.5,28.3,2.4,12,38.894717,-76.948441,38.898284,-76.948042
31415,38.95674,-77.02791,11001002101,7.202020202,0.945,0.503328213,5859,28023,0.149,0.459,0.015,1240,5859,1240,35.1,0.043083171,2.263888934,33.5,31.9,20.1,5.4,9.1,38.956389,-77.028121,38.975532,-77.017834
31092,38.896456,-77.104562,51013100500,4.808080808,0.237,0.521983747,4799,77995,0.05,0.076,0.071,756,4799,756,24.3,0.061185431,1.299835879,74.8,14.6,10.2,0.2,0.2,38.89616,-77.103966,38.886373,-77.096963
31413,38.968834,-77.016258,11001001902,8.292929293,0.902,0.542148053,2337,38637,0.085,0.332,0.03,599,2337,599,34.7,0.311196642,0.75714253,51.1,24.7,11.7,3.2,9.3,38.968514,-77.019834,38.975532,-77.017834
32023,39.095661,-77.159048,24031701004,1.050505051,0.385,0.496489283,5412,44692,0.075,0.207,0.037,1562,5412,1562,31.2,0.110104277,1.675378768,67.8,11.5,16.3,2,2.4,39.096375,-77.158164,39.084215,-77.146424
31816,38.836,-77.0009,11001009803,0.95959596,0.998,0.322722283,2733,16020,0.453,0.368,0,150,2733,150,36.2,0.062608763,1.514199302,28.7,31.1,24.5,8.4,7.4,38.836486,-77.000535,38.845334,-76.98817
31068,38.856319,-77.11153,51013102200,10.62626263,0.877,0.5076326,7730,21924,0.205,0.227,0.011,360,7730,360,30.1,0.088236216,2.863621607,24.6,31.1,14.6,18.9,10.7,38.856323,-77.112549,38.882071,-77.111845
32078,39.04317,-77.1135,24031701213,7.656565657,0.268,0.615202252,6749,74903,0.043,0.26,0.028,4942,6749,4942,33,0.304269092,0.542789103,79.5,4.4,15.8,0,0.4,39.044744,-77.110618,39.048043,-77.113131
32049,38.986743,-77.000035,24031701702,3.535353535,0.713,0.559481743,2547,29325,0.182,0.325,0.075,1896,2547,1896,38.2,0.983827055,1.9801578,45.3,17.3,20.6,10.3,6.5,38.977981,-77.001616,38.975532,-77.017834
31804,38.865784,-76.9784,11001007605,3.929292929,0.98,0.44749238,3609,22948,0.288,0.379,0.042,95,3609,95,38.9,0.041222092,1.549335266,37.7,21.1,25.3,2.1,13.9,38.86562,-76.978827,38.862072,-76.995648
32079,39.04873,-77.1257,24031701205,6.828282828,0.259,0.491649269,6706,78411,0.032,0.111,0.005,16339,6706,16339,28.8,1.1929873,1.088087933,78.1,7.9,13.3,0,0.8,39.047263,-77.112015,39.048043,-77.113131
31800,38.84323,-76.999376,11001010400,1.404040404,0.93,0.358515869,4474,19384,0.313,0.383,0,2229,4474,2229,37.3,0.028638621,0.998291823,34.6,29.2,24.4,2.9,8.9,38.84312,-76.999077,38.845334,-76.98817
32059,38.98265,-76.988311,24031701703,1.212121212,0.651,0.602297593,3656,37260,0.037,0.273,0.008,972,1828,486,41.1,0.048525345,2.671895118,54,13.5,21.3,7.8,3.5,38.983086,-76.988335,38.975532,-77.017834
32061,38.988101,-76.988422,24031701703,0.818181818,0.651,0.602297593,3656,37260,0.037,0.273,0.008,972,1828,486,41.1,0.112533183,2.901121845,54,13.5,21.3,7.8,3.5,38.987121,-76.988097,38.975532,-77.017834
32063,39.044887,-77.047788,24031703209,0.606060606,0.645,0.554037826,6662,37439,0.132,0.204,0.053,789,3331,394.5,32.1,0.370480442,0.759595952,48.4,20.5,14.6,10.1,6.4,39.045409,-77.052025,39.038558,-77.051098
32073,39.04313,-77.05006,24031703209,0.858585859,0.645,0.554037826,6662,37439,0.132,0.204,0.053,789,3331,394.5,32.1,0.166189736,0.516226692,48.4,20.5,14.6,10.1,6.4,39.043449,-77.05194,39.038558,-77.051098
32032,39.076331,-77.141378,24031701001,3.505050505,0.392,0.570413996,5773,49407,0.088,0.144,0.023,4007,5773,4007,27.2,0.465484252,0.9788978,57.8,15.1,18.2,6.8,2.1,39.079807,-77.138373,39.084215,-77.146424
31713,38.897407,-76.925907,11001007807,0.96969697,1,0.338375108,2314,24328,0.213,0.433,0,61,2314,61,35.6,0.029579591,1.319312102,39,20.9,24.1,3.8,12.1,38.897671,-76.925865,38.890488,-76.938291
32080,39.0629,-77.113454,24031701219,2.313131313,0.774,0.539995078,4063,24532,0.191,0.274,0.073,5887,4063,5887,32.4,0.137939255,0.663994492,45.8,24.2,18.2,9.2,2.7,39.061661,-77.113533,39.062359,-77.121113
31078,38.869442,-77.104503,51013102301,8.737373737,0.322,0.616087751,1641,64594,0.034,0.222,0,819,1641,819,28.8,0.038734691,1.541412542,72.4,8,16.1,0.4,3.1,38.869639,-77.104134,38.882071,-77.111845
32200,38.929261,-77.240654,51059480300,1.818181818,0.237,0.429446978,7016,111693,0.015,0.056,0.005,3356,7016,3356,32.5,1.723198556,0.115400076,70,7.2,19.9,0.4,2.5,38.919902,-77.224777,38.929273,-77.241988
31815,38.84623,-76.97703,11001007409,0.202020202,0.993,0.324302998,3802,16408,0.378,0.427,0.06,43,1901,21.5,37.7,0.007265827,0.602070475,19.7,39.1,34.2,5.8,1.2,38.846252,-76.976951,38.840974,-76.97536
31814,38.84377,-76.97557,11001007409,0.727272727,0.993,0.324302998,3802,16408,0.378,0.427,0.06,43,1901,21.5,37.7,0.007474395,0.311432536,19.7,39.1,34.2,5.8,1.2,38.843837,-76.975577,38.840974,-76.97536
32044,39.085394,-77.145803,24031700902,2.282828283,0.603,0.584391534,3780,34474,0.067,0.213,0.09,791,1890,395.5,34.2,0.077856954,0.141632496,36.1,22.8,21.1,12.3,7.8,39.085075,-77.146606,39.084215,-77.146424
32009,39.094772,-77.145213,24031700902,1.424242424,0.603,0.584391534,3780,34474,0.067,0.213,0.09,791,1890,395.5,34.2,0.71504241,1.178528384,36.1,22.8,21.1,12.3,7.8,39.094341,-77.15348,39.084215,-77.146424
32065,39.043272,-77.053085,24031703702,2.272727273,0.734,0.580739738,4434,28618,0.132,0.22,0.005,338,4434,338,37.2,0.084227241,0.551548778,34.7,25.9,19.5,16.2,3.8,39.043433,-77.052132,39.038558,-77.051098
31710,38.898536,-76.931862,11001007804,1.212121212,0.995,0.331362788,3214,19639,0.29,0.457,0.057,695,3214,695,30.4,0.011678221,1.053758578,20.7,30.6,24.5,6.7,17.6,38.898601,-76.931968,38.890488,-76.938291
31714,38.891805,-76.913563,11001007808,0.383838384,0.995,0.327815342,4289,20546,0.295,0.325,0.059,306,4289,306,42,0.251492624,0.228265364,42.7,13.1,23.3,9,11.9,38.889622,-76.912803,38.889757,-76.913382
31811,38.831516,-77.008133,11001009807,1.343434343,0.981,0.35228393,3043,27354,0.336,0.408,0.027,398,3043,398,34.1,0.000553563,2.313081779,37.5,23.6,27.9,6,5,38.831511,-77.008133,38.845334,-76.98817
31819,38.81909,-77.01033,11001010900,0.080808081,0.985,0.276023392,4275,12968,0.487,0.402,0.069,2340,4275,2340,33.7,0.04873423,3.492893034,26.5,40.1,21,3.9,8.5,38.819308,-77.009842,38.845334,-76.98817
32005,39.093783,-77.202501,24031701221,0.353535354,0.484,0.503196347,4380,62043,0.034,0.11,0.002,2184,4380,2184,31.4,3.837054082,4.346907889,76,5.3,14.9,2.1,1.7,39.096375,-77.158164,39.119819,-77.164921
31008,38.8629,-77.0528,51013103503,36.90909091,0.373,0.812025686,3426,75916,0.035,0.479,0.13,1952,1713,976,29.4,0.164593085,0.580927903,2.8,11,0,2.8,33.8,38.86182,-77.0541,38.863045,-77.059507
31202,38.912939,-77.032085,11001005201,171.6363636,0.283,0.855880463,6224,91032,0.079,0.301,0.427,3887,1244.8,777.4,24.9,0.017347209,0.479535872,11.3,10,0.5,1,22.8,38.912783,-77.032083,38.916489,-77.028938
32051,38.994113,-77.076986,24031705100,1.383838384,0.213,0.481560147,5179,94682,0.029,0.109,0.014,1371,5179,1371,29.4,0.007906058,1.862325383,8.5,12.1,3,2.2,67.5,38.994174,-77.077033,38.984282,-77.094431
32031,39.094103,-77.132954,24031700903,0.494949495,0.663,0.566389025,2041,33112,0.069,0.193,0.008,4529,2041,4529,30.7,1.547900377,1.600119996,20.4,22.2,7.1,5.9,61.7,39.085075,-77.146606,39.084215,-77.146424
